item_name,item_price,item_year,item_miles,item_make,item_location
1970 Honda C70,"$4,784.00 ",Year: 1970,"Miles: 1,000",Make: Honda,
2015 Ducati Diavel,"$12,900.00 ",Year: 2015,Miles: 100,Make: Ducati,
1975 Honda CB,"$8,600.00 ",Year: 1975,"Miles: 12,015",Make: Honda,
2018 Triumph Bobber Black,"$9,995.00 ",Year: 2018,"Miles: 1,316",Make: Triumph,
1986 Harley-Davidson Other,"$4,500.00 ",Year: 1986,"Miles: 35,000",Make: Harley-Davidson,
1942 Harley-Davidson Other,"$2,000.00 ",Year: 1942,"Miles: 12,345",Make: Harley-Davidson,
1973 Yamaha Other,"$2,900.00 ",Year: 1973,"Miles: 9,000",Make: Yamaha,
2003 Yamaha PW,"$1,100.00 ",Year: 2003,Miles: 50,Make: Yamaha,
1970 Honda CB,$800.00 ,Year: 1970,"Miles: 6,949",Make: Honda,
1975 Yamaha Other,$510.01 ,Year: 1975,"Miles: 5,780",Make: Yamaha,
2008 Benelli,"$6,800.00 ",Year: 2008,"Miles: 12,600",Make: Benelli,
1955 BMW R-Series,"$1,500.00 ",Year: 1955,Miles: 0,Make: BMW,from Canada
2003 Harley-Davidson XHL1200 Sportster,"$2,885.00 ",Year: 2003,"Miles: 23,909",Make: Harley-Davidson,
2002 Moto Guzzi,"$5,995.00 ",Year: 2002,"Miles: 5,600",Make: Moto Guzzi,
1985 Honda Other,"$12,500.00 ",Year: 1985,"Miles: 27,569",Make: Honda,
1977 Harley-Davidson Other,"$15,600.00 ",Year: 1977,Miles: 10,Make: Harley-Davidson,
1964 Triumph Bonneville,"$2,075.00 ",Year: 1964,"Miles: 1,000",Make: Triumph,
1975 Hodaka ACE 100,"$1,601.00 ",Year: 1975,"Miles: 5,000",Make: Hodaka,
2007 Kawasaki Vulcan,"$5,411.11 ",Year: 2007,Miles: 341,Make: Kawasaki,
2021 Other Makes,"$1,275.00 ",Year: 2021,Miles: 10,Make: Other Makes,
2016 Kawasaki EX650 NINJA 650,"$5,995.00 ",Year: 2016,"Miles: 8,012",Make: Kawasaki,
1977 Triumph Bonneville,"$4,200.00 ",Year: 1977,Miles: 0,Make: Triumph,
1981 Kawasaki KZ1000 LTD,"$5,999.00 ",Year: 1981,"Miles: 1,697",Make: Kawasaki,
1982 Suzuki GS,"$2,225.00 ",Year: 1982,"Miles: 12,550",Make: Suzuki,
1950 Harley-Davidson Other,"$19,100.00 ",Year: 1950,"Miles: 20,226",Make: Harley-Davidson,
1995 Harley-Davidson Dyna,"$4,250.00 ",Year: 1995,"Miles: 50,000",Make: Harley-Davidson,
1957 Triumph 6t thunderbird,"$8,500.00 ",Year: 1957,"Miles: 16,625",Make: Triumph,
2014 Yamaha Stratoliner,"$8,490.00 ",Year: 2014,"Miles: 1,396",Make: Yamaha,
1972 Suzuki GT750,"$1,875.00 ",Year: 1972,"Miles: 18,845",Make: Suzuki,
2001 Kawasaki Ninja,"$2,850.00 ",Year: 2001,Miles: 410,Make: Kawasaki,
1987 Suzuki GSX-R,"$8,000.00 ",Year: 1987,"Miles: 25,300",Make: Suzuki,
2012 Honda Shadow VT750 PHANTOM 750,"$4,999.00 ",Year: 2012,"Miles: 22,417",Make: Honda,
2005 Kawasaki Vulcan 1600 VN1600 MEAN STREAK,"$4,799.00 ",Year: 2005,"Miles: 24,682",Make: Kawasaki,
2022 Kawasaki Vulcan,"$17,198.00 ",Year: 2022,Miles: 0,Make: Kawasaki,
2015 Harley-Davidson Street,"$4,279.00 ",Year: 2015,"Miles: 6,300",Make: Harley-Davidson,
1984 Yamaha RZ350,"$20,500.00 ",Year: 1984,"Miles: 6,135",Make: Yamaha,
2003 Harley-Davidson V-ROD,"$7,000.00 ",Year: 2003,"Miles: 2,720",Make: Harley-Davidson,
2005 Suzuki Boulevard,"$5,990.00 ",Year: 2005,"Miles: 24,500",Make: Suzuki,
2005 Yamaha R1,"$7,499.99 ",Year: 2005,"Miles: 4,551",Make: Yamaha,
1947 Harley-Davidson Other,"$23,900.00 ",Year: 1947,"Miles: 22,000",Make: Harley-Davidson,
2018 MV Agusta Brutale 800RR,"$13,840.00 ",Year: 2018,Miles: 830,Make: MV Agusta,
2004 Other Makes RED BARON,$500.00 ,Year: 2004,,Make: Other Makes,
1938 Harley-Davidson Other,"$99,999.99 ",Year: 1938,Miles: 18,Make: Harley-Davidson,
2018 KTM 690 DUKE,"$6,498.00 ",Year: 2018,"Miles: 11,370",Make: KTM,
2017 Triumph Bonneville,"$8,900.00 ",Year: 2017,"Miles: 8,527",Make: Triumph,
2013 MV Agusta F4,"$11,500.00 ",Year: 2013,Miles: 250,Make: MV Agusta,
2015 Harley-Davidson Electra Glide FLHTP Police Interceptor,"$9,100.00 ",Year: 2015,"Miles: 49,500",Make: Harley-Davidson,
2020 Other Makes,$640.00 ,Year: 2020,Miles: 0,Make: Other Makes,
2012 Honda CRF,"$2,550.00 ",Year: 2012,Miles: 1,Make: Honda,
1999 Honda Gold Wing trike conversion,"$7,500.00 ",Year: 1999,"Miles: 85,000",Make: Honda,
1977 Honda CB550,"$3,175.00 ",Year: 1977,"Miles: 31,548",Make: Honda,
1979 Honda XR,$970.00 ,Year: 1979,,Make: Honda,
1970 Kawasaki A7,"$5,401.00 ",Year: 1970,"Miles: 8,683",Make: Kawasaki,
1982 Kawasaki KDX,"$5,500.00 ",Year: 1982,,Make: Kawasaki,
1999 Honda Shadow,"$3,750.00 ",Year: 1999,"Miles: 8,195",Make: Honda,
2020 Can-Am Spyder RT SE6 Limited,"$30,900.00 ",Year: 2020,Miles: 900,Make: Can-Am,
2014 Harley-Davidson Softail,"$12,000.00 ",Year: 2014,"Miles: 4,900",Make: Harley-Davidson,
2009 Harley-Davidson Tri-Glide,"$18,500.00 ",Year: 2009,"Miles: 13,990",Make: Harley-Davidson,
2014 Harley-Davidson Touring,"$17,000.00 ",Year: 2014,"Miles: 4,520",Make: Harley-Davidson,
1982 Honda CT,"$2,700.00 ",Year: 1982,"Miles: 1,192",Make: Honda,
2006 Honda Gold Wing,"$9,999.99 ",Year: 2006,"Miles: 29,983",Make: Honda,
2020 Yamaha MT09,"$9,100.00 ",Year: 2020,"Miles: 3,809",Make: Yamaha,
2020 Can-Am Spyder RT SE6 Limited,"$29,900.00 ",Year: 2020,"Miles: 10,900",Make: Can-Am,
1957 Triumph 6t thunderbird,$500.00 ,Year: 1957,"Miles: 16,625",Make: Triumph,
1974 Honda CB,"$2,900.00 ",Year: 1974,"Miles: 26,000",Make: Honda,
2021 Other Makes,$999.00 ,Year: 2021,Miles: 1,Make: Other Makes,
2009 Yamaha XVS950 VSTAR TOURER 950,"$6,685.00 ",Year: 2009,"Miles: 14,636",Make: Yamaha,
1972 Harley-Davidson fx,"$9,900.00 ",Year: 1972,"Miles: 2,500",Make: Harley-Davidson,
2006 Kawasaki KX,"$3,155.00 ",Year: 2006,Miles: 100,Make: Kawasaki,
1998 Honda CR,"$2,800.00 ",Year: 1998,Miles: 100,Make: Honda,
1970 Kawasaki H1-500,"$13,101.00 ",Year: 1970,"Miles: 4,621",Make: Kawasaki,
1999 Suzuki GSX,$571.00 ,Year: 1999,"Miles: 16,961",Make: Suzuki,
1975 Harley-Davidson Other,"$9,500.00 ",Year: 1975,"Miles: 17,217",Make: Harley-Davidson,
2012 Harley-Davidson Softail,"$10,500.00 ",Year: 2012,"Miles: 10,000",Make: Harley-Davidson,
1972 Honda CT,"$3,400.00 ",Year: 1972,"Miles: 4,190",Make: Honda,
1971 Honda CT,"$2,425.00 ",Year: 1971,"Miles: 2,800",Make: Honda,
1980 Harley-Davidson FLH,"$8,600.00 ",Year: 1980,"Miles: 15,420",Make: Harley-Davidson,
1974 Honda CL,$399.00 ,Year: 1974,"Miles: 4,337",Make: Honda,
1983 Honda CR,"$7,650.00 ",Year: 1983,,Make: Honda,
2006 Harley-Davidson Softail,"$4,350.00 ",Year: 2006,"Miles: 3,350",Make: Harley-Davidson,
1993 BMW R-Series,"$5,500.00 ",Year: 1993,"Miles: 38,975",Make: BMW,
2015 Harley-Davidson Touring,"$12,600.00 ",Year: 2015,"Miles: 48,297",Make: Harley-Davidson,
2013 Kawasaki Vulcan 900,"$4,500.00 ",Year: 2013,"Miles: 8,000",Make: Kawasaki,
1971 Honda CB,"$1,875.00 ",Year: 1971,"Miles: 18,101",Make: Honda,
2021 Other Makes,$700.00 ,Year: 2021,Miles: 1,Make: Other Makes,
2020 Polaris Slingshot,"$26,100.00 ",Year: 2020,"Miles: 2,495",Make: Polaris,
1999 R-Series,"$4,900.00 ",Year: 1999,"Miles: 7,885",Make: BMW,
2020 Triumph Bobber TFC,"$19,495.00 ",Year: 2020,Miles: 800,Make: Triumph,
2015 Other Makes HuntVe 4X4,"$8,000.00 ",Year: 2015,,Make: Other Makes,
1966 Harley-Davidson Sport Glide,"$1,625.00 ",Year: 1966,"Miles: 10,012",Make: Harley-Davidson,
1993 Yamaha PW,$820.00 ,Year: 1993,,Make: Yamaha,
1971 Yamaha XS,"$6,300.00 ",Year: 1971,"Miles: 6,072",Make: Yamaha,
2003 Honda Gold Wing,"$6,500.00 ",Year: 2003,"Miles: 27,195",Make: Honda,
2012 Harley-Davidson Dyna,"$5,700.00 ",Year: 2012,"Miles: 5,500",Make: Harley-Davidson,
1985 Honda Other,"$2,025.00 ",Year: 1985,"Miles: 1,234",Make: Honda,
1975 Honda CB,"$1,975.00 ",Year: 1975,"Miles: 111,111,111",Make: Honda,
2007 Harley-Davidson Softail,"$17,100.00 ",Year: 2007,"Miles: 8,947",Make: Harley-Davidson,
1994 Honda Shadow,"$1,525.00 ",Year: 1994,"Miles: 16,886",Make: Honda,
2011 Yamaha V Star 1300 Tourer,"$2,700.00 ",Year: 2011,"Miles: 95,374",Make: Yamaha,
2005 Suzuki Boulevard C90T,"$3,999.00 ",Year: 2005,"Miles: 31,350",Make: Suzuki,
1997 Harley-Davidson Softail,"$12,500.00 ",Year: 1997,"Miles: 37,000",Make: Harley-Davidson,
1969 Harley-Davidson Sportster,"$7,995.00 ",Year: 1969,"Miles: 11,000",Make: Harley-Davidson,
1970 BSA A50R,"$3,800.00 ",Year: 1970,"Miles: 26,678",Make: BSA,
1995 Ducati Superbike,"$14,985.00 ",Year: 1995,"Miles: 16,622",Make: Ducati,
2016 Other Makes RF1 LT Turbo Trike,"$32,880.00 ",Year: 2016,Miles: 503,Make: Other Makes,
1991 Ducati Other,"$5,500.00 ",Year: 1991,"Miles: 25,000",Make: Ducati,
2020 Honda GROM,"$3,750.00 ",Year: 2020,Miles: 70,Make: Honda,
1973 Kawasaki Other,"$7,900.00 ",Year: 1973,"Miles: 3,363",Make: Kawasaki,
2014 Harley-Davidson XG750 STREET 750,"$6,885.00 ",Year: 2014,"Miles: 3,503",Make: Harley-Davidson,
1980 Harley-Davidson FXE 9D28593J0,"$6,000.00 ",Year: 1980,"Miles: 44,500",Make: Harley-Davidson,
2009 Harley-Davidson Touring,"$8,300.00 ",Year: 2009,"Miles: 41,172",Make: Harley-Davidson,
2001 Suzuki Bandit,"$1,050.00 ",Year: 2001,"Miles: 48,562",Make: Suzuki,
2002 BMW R-Series,"$4,750.00 ",Year: 2002,"Miles: 17,500",Make: BMW,
1974 Harley-Davidson Touring,"$3,800.00 ",Year: 1974,"Miles: 66,666",Make: Harley-Davidson,
1978 Kawasaki KZ1000,"$8,500.00 ",Year: 1978,"Miles: 2,500",Make: Kawasaki,
1973 Harley-Davidson Touring,"$4,100.00 ",Year: 1973,"Miles: 66,666",Make: Harley-Davidson,
1977 Harley-Davidson Sportster,"$1,575.00 ",Year: 1977,"Miles: 26,121",Make: Harley-Davidson,
1978 Harley-Davidson Sportster,"$2,300.00 ",Year: 1978,"Miles: 10,462",Make: Harley-Davidson,
1972 Harley-Davidson Sportster,"$2,225.00 ",Year: 1972,"Miles: 66,666",Make: Harley-Davidson,
2007 Harley-Davidson Touring,"$4,900.00 ",Year: 2007,"Miles: 1,067",Make: Harley-Davidson,
2009 Harley-Davidson Softail Rocker™ C,"$12,995.00 ",Year: 2009,"Miles: 14,624",Make: Harley-Davidson,
2008 Harley-Davidson Other,"$10,000.00 ",Year: 2008,"Miles: 12,500",Make: Harley-Davidson,
1975 Harley-Davidson Sportster,"$1,500.00 ",Year: 1975,"Miles: 12,344",Make: Harley-Davidson,
2009 Harley-Davidson Touring,"$5,600.00 ",Year: 2009,"Miles: 27,338",Make: Harley-Davidson,
1971 Harley-Davidson Other,"$22,100.00 ",Year: 1971,"Miles: 25,674",Make: Harley-Davidson,
1986 Honda CR R,"$6,000.00 ",Year: 1986,Miles: 100,Make: Honda,
1979 Honda CBX,"$15,000.00 ",Year: 1979,"Miles: 2,000",Make: Honda,
2008 Harley-Davidson VRSC Night Rod® Special,"$9,995.00 ",Year: 2008,"Miles: 8,983",Make: Harley-Davidson,
2000 Kawasaki KX,"$2,650.00 ",Year: 2000,Miles: 500,Make: Kawasaki,
2015 Harley-Davidson Touring,"$13,000.00 ",Year: 2015,"Miles: 39,842",Make: Harley-Davidson,
2004 Harley-Davidson Street,"$9,999.00 ",Year: 2004,Miles: 200,Make: Harley-Davidson,
2012 Ducati Superbike,"$13,500.00 ",Year: 2012,"Miles: 13,500",Make: Ducati,
2019 Honda Monkey,"$3,500.00 ",Year: 2019,"Miles: 1,865",Make: Honda,
1971 Honda CT70,"$6,250.00 ",Year: 1971,Miles: 870,Make: Honda,
2017 Harley-Davidson Road Glide,"$23,700.00 ",Year: 2017,"Miles: 7,830",Make: Harley-Davidson,
1975 Kawasaki S3 400,"$6,255.00 ",Year: 1975,"Miles: 10,100",Make: Kawasaki,
1986 Yamaha YZ,"$1,005.00 ",Year: 1986,"Miles: 1,234",Make: Yamaha,
2006 Suzuki Boulevard,"$3,393.00 ",Year: 2006,"Miles: 14,650",Make: Suzuki,
1983 KTM Other,"$1,750.00 ",Year: 1983,Miles: 999,Make: KTM,
2007 Honda CBR,"$7,400.00 ",Year: 2007,"Miles: 29,955",Make: Honda,
2004 Other Makes,"$15,000.00 ",Year: 2004,"Miles: 3,450",Make: Other Makes,
1999 BMW K-Series,"$1,976.00 ",Year: 1999,"Miles: 79,068",Make: BMW,
Honda: Other,"$6,621.23 ",Year: 1978,"Miles: 52,000",Make: Honda,from Canada
1981 Harley-Davidson FXE,"$2,989.99 ",Year: 1981,"Miles: 999,999",Make: Harley-Davidson,
2018 Harley-Davidson Softail,"$10,211.00 ",Year: 2018,"Miles: 41,174",Make: Harley-Davidson,
2006 Harley-Davidson Dyna Low Rider FXDLI,"$8,000.00 ",Year: 2006,"Miles: 4,807",Make: Harley-Davidson,
2009 Honda ST1300 POLICE,"$5,750.00 ",Year: 2009,"Miles: 88,000",Make: Honda,
2003 Harley-Davidson Sportster,"$4,150.00 ",Year: 2003,Miles: 77,Make: Harley-Davidson,
2000 Kawasaki Ninja,"$2,000.00 ",Year: 2000,"Miles: 2,200",Make: Kawasaki,
2001 Kawasaki,"$1,550.00 ",Year: 2001,"Miles: 12,000",Make: Kawasaki,
2005 Yamaha YZF-R,"$6,500.00 ",Year: 2005,Miles: 200,Make: Yamaha,
1975 Harley-Davidson Sportster,"$3,400.00 ",Year: 1975,"Miles: 1,280",Make: Harley-Davidson,
1971 BSA Firebird Scrambler,"$6,500.00 ",Year: 1971,"Miles: 10,554",Make: BSA,
1980 BMW R-Series,"$10,900.00 ",Year: 1980,"Miles: 21,000",Make: BMW,
2017 BMW F800GS,"$8,950.00 ",Year: 2017,"Miles: 11,515",Make: BMW,
1996 Honda Gold Wing Motor Trike Conversion 3Wheeler,"$7,900.00 ",Year: 1996,"Miles: 102,922",Make: Honda,
2004 Custom Built Motorcycles Chopper,"$9,700.00 ",Year: 2004,"Miles: 10,972",Make: Custom Built Motorcycles,
1949 Moto Guzzi,"$7,700.00 ",Year: 1949,"Miles: 9,999",Make: Moto Guzzi,
2000 Honda Valkyrie,"$3,270.00 ",Year: 2000,"Miles: 4,829",Make: Honda,
1999 Harley-Davidson Dyna Wide Glide®,"$5,995.00 ",Year: 1999,"Miles: 55,768",Make: Harley-Davidson,
2003 Custom Built Motorcycles Chopper,"$8,500.00 ",Year: 2003,Miles: 0,Make: Custom Built Motorcycles,
2013 Honda Gold Wing,"$18,100.00 ",Year: 2013,"Miles: 5,880",Make: Honda,
2010 Honda Interstate VT1300 1300,"$6,885.00 ",Year: 2010,"Miles: 26,051",Make: Honda,
1959 Old School Motorcycle Co other,"$4,500.00 ",Year: 1959,Miles: 531,,
1968 Yamaha YCS-1,"$1,550.00 ",Year: 1968,"Miles: 5,008",Make: Yamaha,
1997 Harley-Davidson Other,"$4,048.00 ",Year: 1997,Miles: 0,Make: Harley-Davidson,
2015 Harley-Davidson Softail,"$7,605.00 ",Year: 2015,"Miles: 30,693",Make: Harley-Davidson,
2009 KTM 505 XCF,"$4,599.00 ",Year: 2009,Miles: 57,Make: KTM,
1955 Other Makes,"$6,995.00 ",Year: 1955,"Miles: 1,111,111",Make: Other Makes,
1978 Yamaha XS750,"$3,100.00 ",Year: 1978,"Miles: 9,337",Make: Yamaha,
1960 Other,"$7,500.00 ",Year: 1960,Miles: 500,Make: Harley-Davidson,
2009 Honda Gold Wing,"$11,900.00 ",Year: 2009,"Miles: 62,000",Make: Honda,
2002 Honda VTX 1800C,"$1,601.00 ",Year: 2002,"Miles: 38,846",Make: Honda,
2000 Kawasaki Ninja,"$2,000.00 ",Year: 2000,"Miles: 2,200",Make: Kawasaki,
2000 Ducati Superbike,"$7,500.00 ",Year: 2000,"Miles: 7,434",Make: Ducati,
2005 Honda CRF,$550.00 ,Year: 2005,Miles: 1,Make: Honda,
2015 Harley-Davidson Sportster,"$5,900.00 ",Year: 2015,"Miles: 5,992",Make: Harley-Davidson,
1946 Harley-Davidson Other,"$28,200.00 ",Year: 1946,Miles: 481,Make: Harley-Davidson,
1967 Honda CL,"$1,675.00 ",Year: 1967,"Miles: 7,172",Make: Honda,
1999 Honda Gold Wing,"$3,450.00 ",Year: 1999,"Miles: 116,777",Make: Honda,
1980 Honda CB,"$1,182.00 ",Year: 1980,"Miles: 66,921",Make: Honda,
1972 Ducati 750GT,"$18,800.00 ",Year: 1972,"Miles: 12,345",Make: Ducati,
1996 Kawasaki KLX,$909.00 ,Year: 1996,"Miles: 25,000",Make: Kawasaki,
1973 Harley-Davidson Other,"$2,888.00 ",Year: 1973,"Miles: 1,056",Make: Harley-Davidson,
2020 Honda GROM,"$2,900.00 ",Year: 2020,"Miles: 1,624",Make: Honda,
2015 Harley-Davidson Touring,"$13,500.00 ",Year: 2015,"Miles: 16,883",Make: Harley-Davidson,
2004 Suzuki,"$4,150.00 ",Year: 2004,"Miles: 7,242",Make: Suzuki,
1985 Honda Other,"$11,000.00 ",Year: 1985,"Miles: 27,569",Make: Honda,
2016 Polaris Slingshot,"$14,500.00 ",Year: 2016,"Miles: 18,761",Make: Polaris,
2004 Honda Shadow,$667.00 ,Year: 2004,Miles: 0,Make: Honda,
2004 Harley-Davidson Softail FLSTC HERITAGE CLASSIC,"$6,995.00 ",Year: 2004,"Miles: 44,546",Make: Harley-Davidson,
2005 Honda Shadow VT750 AERO 750,"$3,485.00 ",Year: 2005,"Miles: 23,459",Make: Honda,
1996 BMW R-Series,"$1,275.00 ",Year: 1996,"Miles: 33,535",Make: BMW,
2020 Harley-Davidson Softail,"$7,700.00 ",Year: 2020,"Miles: 7,808",Make: Harley-Davidson,
2004 American Ironhorse,"$10,000.00 ",Year: 2004,"Miles: 4,030",Make: American Ironhorse,
1984 Yamaha Other,"$7,700.00 ",Year: 1984,"Miles: 13,146",Make: Yamaha,
2003 Harley-Davidson Softail,"$7,601.00 ",Year: 2003,"Miles: 48,336",Make: Harley-Davidson,
2009 Harley-Davidson Sportster,"$3,900.00 ",Year: 2009,"Miles: 13,750",Make: Harley-Davidson,
1983 Honda CB 1000 CUSTOM,"$2,800.00 ",Year: 1983,"Miles: 21,311",Make: Honda,
2005 Victory Vegas,"$4,995.00 ",Year: 2005,"Miles: 12,504",Make: Victory,
2018 Yamaha YZ450F,"$6,500.00 ",Year: 2018,Miles: 6,Make: Yamaha,
1967 Honda CL90,"$2,500.00 ",Year: 1967,"Miles: 2,000",Make: Honda,
2016 Yamaha YZF R3 300,"$4,785.00 ",Year: 2016,"Miles: 3,801",Make: Yamaha,
2007 Harley-Davidson Touring,"$9,000.00 ",Year: 2007,"Miles: 16,650",Make: Harley-Davidson,
2001 Suzuki Bandit,"$1,050.00 ",Year: 2001,"Miles: 48,562",Make: Suzuki,
2021 Pitster Pro XJR 125CC,"$1,247.00 ",Year: 2021,Miles: 1,,
2020 Lifan Venom Vitacci 250cc,"$2,200.00 ",Year: 2020,Miles: 220,Make: Lifan,
1979 Suzuki RM,"$2,500.00 ",Year: 1979,Miles: 1,Make: Suzuki,
1999 Harley-Davidson Dyna,"$5,500.00 ",Year: 1999,"Miles: 44,000",Make: Harley-Davidson,
2002 Harley-Davidson Softail,"$5,400.00 ",Year: 2002,"Miles: 63,818",Make: Harley-Davidson,
2016 Yamaha Super Tenere,"$7,970.00 ",Year: 2016,"Miles: 32,083",Make: Yamaha,
1945 Harley-Davidson Street,"$38,900.00 ",Year: 1945,"Miles: 13,149",Make: Harley-Davidson,
2014 Harley-Davidson Touring,"$14,995.00 ",Year: 2014,"Miles: 36,270",Make: Harley-Davidson,
2005 Triumph 900,"$3,500.00 ",Year: 2005,"Miles: 3,350",Make: Triumph,
2007 Honda Gold Wing,"$8,800.00 ",Year: 2007,"Miles: 65,267",Make: Honda,
1968 Triumph Daytona,"$4,000.00 ",Year: 1968,"Miles: 2,000",Make: Triumph,
1984 Honda ATC,"$3,950.00 ",Year: 1984,,Make: Honda,
2015 Harley-Davidson Breakout®,"$15,999.00 ",Year: 2015,"Miles: 9,181",Make: Harley-Davidson,
2009 Harley-Davidson Touring,"$16,900.00 ",Year: 2009,"Miles: 19,822",Make: Harley-Davidson,
2017 Kawasaki Ninja,"$12,894.00 ",Year: 2017,"Miles: 1,403",Make: Kawasaki,
2020 Husqvarna FX 450,"$9,194.00 ",Year: 2020,Miles: 0,Make: Husqvarna,
2005 Kawasaki VN1600 VULCAN MEAN STREAK 1600,"$4,585.00 ",Year: 2005,"Miles: 28,215",Make: Kawasaki,
1982 Honda CB,"$5,500.00 ",Year: 1982,"Miles: 25,500",Make: Honda,
2017 Suzuki Boulevard M109R B.O.S.S.,"$11,995.00 ",Year: 2017,"Miles: 5,011",Make: Suzuki,
2021 Indian Springfield,"$11,650.00 ",Year: 2021,"Miles: 1,000",Make: Indian,
1964 Triumph Trophy,"$2,200.00 ",Year: 1964,"Miles: 7,600",Make: Triumph,
2009 Kawasaki Other,"$3,250.00 ",Year: 2009,,Make: Kawasaki,
2021 Other Makes,"$21,000.00 ",Year: 2021,Miles: 468,Make: Other Makes,
1972 Honda CB500,"$2,700.00 ",Year: 1972,"Miles: 30,015",Make: Honda,
2008 Suzuki Hayabusa,"$6,500.00 ",Year: 2008,"Miles: 32,000",Make: Suzuki,
1972 Kawasaki Other,"$24,350.00 ",Year: 1972,Miles: 0,Make: Kawasaki,
2011 BMW R-Series,"$13,500.00 ",Year: 2011,"Miles: 5,300",Make: BMW,
2009 Kawasaki VN900 VULCAN CUSTOM 900,"$4,885.00 ",Year: 2009,"Miles: 12,360",Make: Kawasaki,
2018 Harley-Davidson XG750 STREET 750,"$6,985.00 ",Year: 2018,"Miles: 9,851",Make: Harley-Davidson,
1975 Suzuki TS100,"$3,000.00 ",Year: 1975,Miles: 623,Make: Suzuki,
1983 Honda CR250R,"$7,800.00 ",Year: 1983,,Make: Honda,
1994 Honda CBR900rr,"$6,900.00 ",Year: 1994,"Miles: 41,000",Make: Honda,
2010 Harley-Davidson V-ROD,$900.00 ,Year: 2010,Miles: 0,Make: Harley-Davidson,
2005 Harley-Davidson Road Glide,"$8,050.00 ",Year: 2005,"Miles: 12,000",Make: Harley-Davidson,
2018 Triumph STREET TRIPLE 765 R W/ABS,"$9,585.00 ",Year: 2018,"Miles: 1,872",Make: Triumph,
1967 Suzuki Other,"$1,225.00 ",Year: 1967,"Miles: 6,000",Make: Suzuki,
1962 Cushman Super Silver Eagle,"$6,999.00 ",Year: 1962,Miles: 500,Make: Cushman,
1968 Honda CB,"$1,575.00 ",Year: 1968,"Miles: 3,300",Make: Honda,
2013 Harley-Davidson Softail,"$10,750.00 ",Year: 2013,"Miles: 3,214",Make: Harley-Davidson,
2008 Other Makes,$650.00 ,Year: 2008,"Miles: 1,858",Make: Other Makes,
1972 Harley-Davidson Other,"$14,567.00 ",Year: 1972,"Miles: 1,500",Make: Harley-Davidson,
2006 Harley-Davidson Sportster,"$5,200.00 ",Year: 2006,"Miles: 1,555",Make: Harley-Davidson,
2006 Harley-Davidson Dyna Glide,"$7,950.00 ",Year: 2006,"Miles: 3,800",Make: Harley-Davidson,
1966 BSA,"$1,136.00 ",Year: 1966,"Miles: 1,371",Make: BSA,
2016 Yamaha YZF R3,"$3,750.00 ",Year: 2016,"Miles: 2,057",Make: Yamaha,
2017 Harley-Davidson V-ROD,"$13,433.00 ",Year: 2017,Miles: 846,Make: Harley-Davidson,
2010 Harley-Davidson Street,"$11,600.00 ",Year: 2010,"Miles: 5,318",Make: Harley-Davidson,
1999 Harley-Davidson Custom,"$4,250.00 ",Year: 1999,"Miles: 2,000",Make: Harley-Davidson,
2014 Yamaha Stratoliner,"$8,690.00 ",Year: 2014,"Miles: 1,396",Make: Yamaha,
2012 Harley-Davidson Touring FLHTC ELECTRA GLIDE CLASSIC WABS,"$8,885.00 ",Year: 2012,"Miles: 77,101",Make: Harley-Davidson,
1987 Honda Other,"$4,800.00 ",Year: 1987,Miles: 733,Make: Honda,
1970 Honda CT,"$4,051.00 ",Year: 1970,"Miles: 1,782",Make: Honda,
1999 Ural SOLO,$400.00 ,Year: 1999,Miles: 0,Make: Ural,
2003 Suzuki GSX-R,"$2,650.00 ",Year: 2003,"Miles: 16,500",Make: Suzuki,
2002 Suzuki Boulevard,"$1,999.00 ",Year: 2002,"Miles: 99,999",Make: Suzuki,
1995 Custom Built Motorcycles Pro Street,"$3,650.00 ",Year: 1995,"Miles: 12,532",Make: Custom Built Motorcycles,
2008 Ducati SPORT CLASSIC BIPOSTO,"$15,000.00 ",Year: 2008,"Miles: 10,500",Make: Ducati,
2005 Yamaha YZF-R,"$6,500.00 ",Year: 2005,Miles: 200,Make: Yamaha,
1961 Honda CA,"$1,000.00 ",Year: 1961,"Miles: 46,128",Make: Honda,
2015 Triumph Street Triple R ABS,"$5,500.00 ",Year: 2015,"Miles: 5,800",Make: Triumph,
2011 Harley-Davidson Dyna,"$8,080.00 ",Year: 2011,"Miles: 12,219",Make: Harley-Davidson,
2001 Harley-Davidson Dyna,"$4,500.00 ",Year: 2001,"Miles: 22,500",Make: Harley-Davidson,
1984 Husqvarna WR 250,"$4,500.00 ",Year: 1984,Miles: 567,Make: Husqvarna,
2021 Harley-Davidson Touring,"$42,000.00 ",Year: 2021,"Miles: 1,580",Make: Harley-Davidson,
1972 Honda CB,"$10,000.00 ",Year: 1972,"Miles: 18,000",Make: Honda,
Other Makes,"$5,063.29 ",Year: 2006,"Miles: 1,407",Make: Harley-Davidson,
1974 Yamaha Other,"$4,800.00 ",Year: 1974,"Miles: 1,165",Make: Yamaha,
2014 Victory Cross Country,"$7,500.00 ",Year: 2014,"Miles: 28,000",Make: Victory,
1979 Honda CB,"$2,599.99 ",Year: 1979,"Miles: 12,900",Make: Honda,
1972 Honda CB,"$14,500.00 ",Year: 1972,"Miles: 22,188",Make: Honda,
2020 Kawasaki Z400,"$2,800.00 ",Year: 2020,Miles: 500,Make: Kawasaki,
